date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:32	7714/7714	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20May%202025%2004:18:30%20GMT	https://gumroad.com/signup?next=http%3A%2F%2Fgumroad.com%2Fdiscover	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/signup099d.html	(from https://gumroad.com/login?next=http%3A%2F%2Fgumroad.com%2Fdiscover)
21:19:39	1383/1383	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2019%20May%202025%2004:19:39%20GMT	https://gumroad.com/assets/fonts/helpscout-docs3.eot	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/assets/fonts/helpscout-docs3.e6.delayed	(from https://gumroad.com/help/css/launch-1721905284936.css)
21:20:02	32428/32428	---M--	200	added ('OK')	font/woff2	etag:%22682a5816-7eac%22	https://gumroad.com/help/css/ABCFavorit-Regular.woff2	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/css/ABCFavorit-Regular.woff2	(from https://gumroad.com/help/css/stylesheet.css)
21:20:03	755/755	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2018:29:46%20GMT	https://i.ibb.co/kxz2hN6/file-earmark-medical-fill-category.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/kxz2hN6/file-earmark-medical-fill-category.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:03	598/598	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2020:08:03%20GMT	https://i.ibb.co/Xt3v0dH/search-icon-gumroad.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/Xt3v0dH/search-icon-gumroad.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:03	262/262	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2023:19:32%20GMT	https://i.ibb.co/v13h9Pf/solid-cheveron-right.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/v13h9Pf/solid-cheveron-right.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:04	483/483	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2018:09:46%20GMT	https://i.ibb.co/fq0cPyn/file-earmark-medical-fill.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/fq0cPyn/file-earmark-medical-fill.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:04	262/262	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2020:37:22%20GMT	https://i.ibb.co/9wwqLqN/outline-cheveron-down.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/9wwqLqN/outline-cheveron-down.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:04	433/433	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Nov%202020%2002:58:44%20GMT	https://i.ibb.co/SKf8x0k/close-button-minimal-template.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/SKf8x0k/close-button-minimal-template.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:05	389/389	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2022:42:30%20GMT	https://i.ibb.co/p1M3sxg/solid-mail.png	C:/Users/Master/Downloads/poplr%20cult%20webb.com/i.ibb.co/p1M3sxg/solid-mail.png	(from https://gumroad.com/help/css/stylesheet.css)
21:20:06	117043/117043	---MCZ	200	added ('OK')	text/css	etag:W/%22682a5816-1c933%22	https://gumroad.com/help/css/launch-1720904626842.css	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/css/launch-1720904626842.css	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:07	29954/29954	---MCZ	200	added ('OK')	text/css	etag:W/%22682a5816-7502%22	https://gumroad.com/help/css/style.css	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/css/style.css	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:07	1383/1383	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2019%20May%202025%2004:20:06%20GMT	https://gumroad.com/help/category/document.referrer	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/category/document.referrer	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:07	19372/19372	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/64-is-gumroad-for-me.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/64-is-gumroad-for-me.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:08	23955/23955	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/67-the-settings-menu.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/67-the-settings-menu.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:08	14433/14433	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/260-your-payout-settings-page.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/260-your-payout-settings-page.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:08	21254/21254	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/124-your-gumroad-profile-page.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/124-your-gumroad-profile-page.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:08	15386/15386	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/252-multiple-accounts.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/252-multiple-accounts.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:09	14590/14590	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/120-protecting-your-privacy-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/120-protecting-your-privacy-on-gumroad.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:09	19705/19705	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/292-account-login-security.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/292-account-login-security.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:09	17044/17044	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/155-things-you-cant-sell-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/155-things-you-cant-sell-on-gumroad.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:09	18389/18389	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/70-can-i-sell-services.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/70-can-i-sell-services.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:10	18361/18361	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/156-gumroad-and-adult-content.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/156-gumroad-and-adult-content.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:10	11369/11369	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/37-how-to-delete-your-gumroad-account.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/37-how-to-delete-your-gumroad-account.html	(from https://gumroad.com/help/category/316-open-an-account.html)
21:20:10	117043/117043	---MCZ	200	added ('OK')	text/css	etag:W/%22682a5816-1c933%22	https://gumroad.com/help/css/launch-1720905112828.css	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/css/launch-1720905112828.css	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:11	17712/17712	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/304-products-dashboard.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/304-products-dashboard.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:11	23910/23910	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/149-adding-a-product.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/149-adding-a-product.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:11	19205/19205	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/60-adding-a-cover-image.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/60-adding-a-cover-image.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:12	14890/14890	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/101-designing-your-product-page.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/101-designing-your-product-page.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:12	12196/12196	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/81-custom-product-urls.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/81-custom-product-urls.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:12	12841/12841	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/248-delete-a-product.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/248-delete-a-product.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:12	16734/16734	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/126-setting-up-versions-on-a-digital-product.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/126-setting-up-versions-on-a-digital-product.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:13	29992/29992	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/82-membership-products.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/82-membership-products.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:13	13908/13908	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/346-installment-plans.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/346-installment-plans.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:13	11265/11265	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/133-pay-what-you-want-pricing.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/133-pay-what-you-want-pricing.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:13	13716/13716	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/43-streaming-videos.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/43-streaming-videos.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:14	11120/11120	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/125-how-to-compress-a-video-using-handbrake.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/125-how-to-compress-a-video-using-handbrake.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:14	11487/11487	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/112-mobile-friendly-files.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/112-mobile-friendly-files.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:14	12445/12445	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/176-metadata-for-audio-files.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/176-metadata-for-audio-files.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:15	18741/18741	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/249-affiliate-faq.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/249-affiliate-faq.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:15	12011/12011	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/289-file-size-limits-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/289-file-size-limits-on-gumroad.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:15	18939/18939	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/339-product-bundles.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/339-product-bundles.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:15	15469/15469	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/341-collaborations.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/341-collaborations.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:16	18094/18094	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/347-gumroad-community.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/347-gumroad-community.html	(from https://gumroad.com/help/category/318-add-a-product.html)
21:20:17	117043/117043	---MCZ	200	added ('OK')	text/css	etag:W/%22682a5816-1c933%22	https://gumroad.com/help/css/launch-1720904627061.css	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/css/launch-1720904627061.css	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:17	15282/15282	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/62-testing-a-purchase.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/62-testing-a-purchase.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:18	18461/18461	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/79-gumroad-discover.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/79-gumroad-discover.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:18	11534/11534	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/136-find-your-products-url.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/136-find-your-products-url.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:18	23056/23056	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/268-customer-dashboard.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/268-customer-dashboard.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:18	47382/47382	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/74-the-analytics-dashboard.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/74-the-analytics-dashboard.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:19	17807/17807	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/282-how-do-purchases-work-for-my-customers.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/282-how-do-purchases-work-for-my-customers.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:19	12810/12810	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/247-what-your-customers-see.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/247-what-your-customers-see.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:19	15964/15964	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/177-the-gumroad-dashboard-app.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/177-the-gumroad-dashboard-app.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:20	14525/14525	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/266-why-are-my-customers-purchases-failing.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/266-why-are-my-customers-purchases-failing.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:20	14394/14394	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/78-my-customer-did-not-receive-a-receipt.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/78-my-customer-did-not-receive-a-receipt.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:20	12979/12979	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/139-how-to-cancel-your-customers-subscriptions.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/139-how-to-cancel-your-customers-subscriptions.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:20	15307/15307	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/47-how-to-refund-a-customer.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/47-how-to-refund-a-customer.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:21	26430/26430	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/134-how-does-gumroad-handle-chargebacks.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/134-how-does-gumroad-handle-chargebacks.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:22	10842/10842	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/42-content-security.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/42-content-security.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:22	12196/12196	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/327-purchasing-power-parity.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/327-purchasing-power-parity.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:22	14616/14616	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/331-creating-upsells.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/331-creating-upsells.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:22	13788/13788	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/345-tipping.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/345-tipping.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:23	12382/12382	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/334-more-like-this.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/334-more-like-this.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:23	12107/12107	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/335-custom-refund-policy.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/335-custom-refund-policy.html	(from https://gumroad.com/help/category/319-start-selling.html)
21:20:24	117043/117043	---MCZ	200	added ('OK')	text/css	etag:W/%22682a5816-1c933%22	https://gumroad.com/help/css/launch-1720894538577.css	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/css/launch-1720894538577.css	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:25	18057/18057	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/170-audience.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/170-audience.html	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:25	18200/18200	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/169-how-to-send-an-update.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/169-how-to-send-an-update.html	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:25	16752/16752	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/131-using-workflows-to-send-automated-updates.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/131-using-workflows-to-send-automated-updates.html	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:25	13112/13112	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/54-not-receiving-updates.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/54-not-receiving-updates.html	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:27	14780/14780	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/44-build-gumroad-into-your-website.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/44-build-gumroad-into-your-website.html	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:27	33149/33149	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/333-affiliates-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/333-affiliates-on-gumroad.html	(from https://gumroad.com/help/category/328-market-your-work.html)
21:20:27	38965/38965	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/13-getting-paid.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/13-getting-paid.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:27	16531/16531	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/330-stripe-connect.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/330-stripe-connect.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:28	17182/17182	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/275-paypal-connect.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/275-paypal-connect.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:28	13122/13122	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/66-gumroads-fees.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/66-gumroads-fees.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:28	15799/15799	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/269-balance-page.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/269-balance-page.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:29	11588/11588	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/223-payoneer-and-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/223-payoneer-and-gumroad.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:29	12614/12614	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/46-what-currency-does-gumroad-use.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/46-what-currency-does-gumroad-use.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:29	19756/19756	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/281-payout-delays.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/281-payout-delays.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:30	11444/11444	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/121-sales-tax-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/121-sales-tax-on-gumroad.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:30	1383/1383	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2019%20May%202025%2004:20:29%20GMT	https://gumroad.com/help/article/11-us-sales-tax-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/11-us-sales-tax-on-gumroad.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:30	13618/13618	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:45%20GMT	https://gumroad.com/help/article/10-dealing-with-vat.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/10-dealing-with-vat.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:31	1383/1383	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2019%20May%202025%2004:20:30%20GMT	https://gumroad.com/help/article/96-australian-gst-on-gumroad.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/96-australian-gst-on-gumroad.html	(from https://gumroad.com/help/category/320-get-paid.html)
21:20:31	11436/11436	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2021:58:46%20GMT	https://gumroad.com/help/article/325-indirect-taxes-on-sales-via-discover.html	C:/Users/Master/Downloads/poplr%20cult%20webb.com/gumroad.com/help/article/325-indirect-taxes-on-sales-via-discover.html	(from https://gumroad.com/help/category/320-get-paid.html)
